지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),적설(cm),지면상태(지면상태코드)
108,서울,2019-10-21 16:00,24.3,,1.3,70,30,,
108,서울,2019-10-21 17:00,22.5,,1.9,320,46,,
108,서울,2019-10-21 18:00,20.7,,1.1,320,54,,
108,서울,2019-10-21 19:00,19.2,,1.1,270,54,,
108,서울,2019-10-21 20:00,18.5,,0.5,320,59,,
108,서울,2019-10-21 21:00,17.7,,0.6,360,63,,
108,서울,2019-10-21 22:00,16.8,,1.5,20,62,,
108,서울,2019-10-21 23:00,16.1,,1.3,70,64,,
108,서울,2019-10-22 0:00,15.5,,1.2,20,68,,
108,서울,2019-10-22 1:00,15,,1.8,20,74,,
108,서울,2019-10-22 2:00,14.6,,2.5,70,72,,
108,서울,2019-10-22 3:00,14.5,,2.2,90,69,,
108,서울,2019-10-22 4:00,14.2,,2.1,70,72,,
108,서울,2019-10-22 5:00,13.9,,2.2,70,71,,
108,서울,2019-10-22 6:00,13.5,,2,90,70,,
108,서울,2019-10-22 7:00,13.3,,1.9,70,72,,
108,서울,2019-10-22 8:00,14,,2.7,70,65,,
108,서울,2019-10-22 9:00,16,,2.2,90,54,,
108,서울,2019-10-22 10:00,18.3,,1.9,90,49,,
108,서울,2019-10-22 11:00,20,,2.6,70,45,,
108,서울,2019-10-22 12:00,21.8,,2.2,110,43,,
108,서울,2019-10-22 13:00,22.8,,1.8,50,40,,
108,서울,2019-10-22 14:00,23.6,,2.2,70,39,,
108,서울,2019-10-22 15:00,23.9,,0.8,20,39,,
108,서울,2019-10-22 16:00,23.6,,1.2,70,40,,
108,서울,2019-10-22 17:00,22.7,,1.4,320,43,,
108,서울,2019-10-22 18:00,21.1,,2,340,51,,
108,서울,2019-10-22 19:00,19.5,,1,270,58,,
108,서울,2019-10-22 20:00,18.7,,1,340,56,,
108,서울,2019-10-22 21:00,18.2,,0.6,20,56,,
108,서울,2019-10-22 22:00,17.3,,0.7,340,64,,
108,서울,2019-10-22 23:00,16.6,,0.7,360,68,,
108,서울,2019-10-23 0:00,15.8,,1.3,50,67,,
108,서울,2019-10-23 1:00,15.3,,1.8,50,68,,
108,서울,2019-10-23 2:00,14.7,,1.9,70,69,,
108,서울,2019-10-23 3:00,14.6,,2.1,70,70,,
108,서울,2019-10-23 4:00,14.5,,2.6,70,74,,
108,서울,2019-10-23 5:00,14.7,,3,70,68,,
108,서울,2019-10-23 6:00,14.6,,2.8,70,68,,
108,서울,2019-10-23 7:00,14.3,,2.1,70,67,,
108,서울,2019-10-23 8:00,14.7,,2.8,70,64,,
108,서울,2019-10-23 9:00,15.5,,3.1,70,61,,
108,서울,2019-10-23 10:00,16.8,,2.5,90,54,,
108,서울,2019-10-23 11:00,18,,2.3,70,49,,
108,서울,2019-10-23 12:00,18.9,,2.4,70,45,,
108,서울,2019-10-23 13:00,20,,1.6,70,46,,
108,서울,2019-10-23 14:00,20.6,,2,50,43,,
108,서울,2019-10-23 15:00,20.7,,2.1,70,44,,
108,서울,2019-10-23 16:00,20.2,,3,70,46,,
108,서울,2019-10-23 17:00,19.6,,2,70,51,,
108,서울,2019-10-23 18:00,18.6,,2.1,50,55,,
108,서울,2019-10-23 19:00,17.8,,2.1,50,58,,
108,서울,2019-10-23 20:00,17.1,,1.7,50,60,,
108,서울,2019-10-23 21:00,16.8,,2.8,70,60,,
108,서울,2019-10-23 22:00,17,,3.1,70,59,,
108,서울,2019-10-23 23:00,16.7,,2.7,70,55,,
108,서울,2019-10-24 0:00,16.1,,2.9,90,55,,
108,서울,2019-10-24 1:00,15.6,,2.7,70,58,,
108,서울,2019-10-24 2:00,15.4,,1.3,50,60,,
108,서울,2019-10-24 3:00,15.4,,2.3,70,59,,
108,서울,2019-10-24 4:00,15.5,,1.8,90,59,,
108,서울,2019-10-24 5:00,15.8,,2,70,57,,
108,서울,2019-10-24 6:00,15.6,,2.3,70,56,,
108,서울,2019-10-24 7:00,15.3,,1.9,70,55,,
108,서울,2019-10-24 8:00,15.9,,2.5,90,52,,
108,서울,2019-10-24 9:00,17.1,,2.6,70,51,,
108,서울,2019-10-24 10:00,17.8,,2.3,70,52,,
108,서울,2019-10-24 11:00,19.6,,2.4,50,51,,
108,서울,2019-10-24 12:00,20.9,,3.8,70,45,,
108,서울,2019-10-24 13:00,22.4,,4.4,90,37,,
108,서울,2019-10-24 14:00,23.2,,3.3,70,36,,
108,서울,2019-10-24 15:00,23.5,,2.7,90,34,,
108,서울,2019-10-24 16:00,23,,3,70,35,,
108,서울,2019-10-24 17:00,22.1,,2.7,50,38,,
108,서울,2019-10-24 18:00,20.5,,3.1,70,38,,
108,서울,2019-10-24 19:00,19.7,,1.6,50,40,,
108,서울,2019-10-24 20:00,18.7,,2.5,50,47,,
108,서울,2019-10-24 21:00,17.7,,2.6,70,48,,
108,서울,2019-10-24 22:00,17.1,,3.4,70,49,,
108,서울,2019-10-24 23:00,16.5,,2.9,70,46,,
108,서울,2019-10-25 0:00,15.6,,2.1,70,50,,
108,서울,2019-10-25 1:00,15,,1.5,70,53,,
108,서울,2019-10-25 2:00,14.3,,1.8,70,56,,
108,서울,2019-10-25 3:00,14,,1.3,70,58,,
108,서울,2019-10-25 4:00,13.6,,0.6,70,63,,
108,서울,2019-10-25 5:00,13.6,,1.4,70,60,,
108,서울,2019-10-25 6:00,13.6,,0.7,50,61,,
108,서울,2019-10-25 7:00,14.1,,0.4,0,60,,
108,서울,2019-10-25 8:00,14.2,,2.2,70,57,,
108,서울,2019-10-25 9:00,16.1,,0.7,70,47,,
108,서울,2019-10-25 10:00,19,,2.2,90,42,,
108,서울,2019-10-25 11:00,20.7,,1.6,250,39,,
108,서울,2019-10-25 12:00,21.3,,3.3,270,37,,
108,서울,2019-10-25 13:00,21.3,,2.4,320,38,,
108,서울,2019-10-25 14:00,21.7,,3,320,38,,
108,서울,2019-10-25 15:00,21.3,,3,290,43,,
108,서울,2019-10-25 16:00,20.3,,2.3,270,44,,
108,서울,2019-10-25 17:00,19,,3.5,290,51,,
108,서울,2019-10-25 18:00,17.7,,3,290,66,,
108,서울,2019-10-25 19:00,17.5,,3,270,68,,
108,서울,2019-10-25 20:00,17.4,0,3.1,270,77,,
108,서울,2019-10-25 21:00,16.2,0,4.5,270,77,,
108,서울,2019-10-25 22:00,15.4,,3.5,290,77,,
108,서울,2019-10-25 23:00,14.4,,3.2,290,72,,
108,서울,2019-10-26 0:00,13.1,,4.8,270,75,,
108,서울,2019-10-26 1:00,12,,4.8,270,73,,
108,서울,2019-10-26 2:00,11.2,,4.9,320,67,,
108,서울,2019-10-26 3:00,9.9,,2.7,320,69,,
108,서울,2019-10-26 4:00,8.6,,3.6,320,69,,
108,서울,2019-10-26 5:00,7.7,,2.6,320,70,,
108,서울,2019-10-26 6:00,6.9,,1.8,360,73,,
108,서울,2019-10-26 7:00,6.7,,3.4,340,71,,
108,서울,2019-10-26 8:00,6.8,,2,270,68,,
108,서울,2019-10-26 9:00,8.6,,2.8,290,57,,
108,서울,2019-10-26 10:00,9.8,,2.6,340,55,,
108,서울,2019-10-26 11:00,10.9,,2.6,290,51,,
108,서울,2019-10-26 12:00,13.2,,3.2,270,45,,
108,서울,2019-10-26 13:00,13.5,,1.9,290,45,,
108,서울,2019-10-26 14:00,14.2,,4,270,45,,
108,서울,2019-10-26 15:00,13.6,,2.7,270,45,,
108,서울,2019-10-26 16:00,13.9,,3.5,250,49,,
108,서울,2019-10-26 17:00,12.5,,2.5,270,53,,
108,서울,2019-10-26 18:00,11,,2.8,270,56,,
108,서울,2019-10-26 19:00,10.3,,0.7,250,58,,
108,서울,2019-10-26 20:00,9.6,,0.7,290,63,,
108,서울,2019-10-26 21:00,9,,0.7,340,67,,
108,서울,2019-10-26 22:00,8.9,,2,320,65,,
108,서울,2019-10-26 23:00,7.9,,1.7,270,65,,
108,서울,2019-10-27 0:00,7.5,,2.5,320,68,,
108,서울,2019-10-27 1:00,6.7,,1.5,290,71,,
108,서울,2019-10-27 2:00,6.3,,1.8,290,69,,
108,서울,2019-10-27 3:00,5.7,,1,290,70,,
108,서울,2019-10-27 4:00,5.2,,1.1,290,73,,
108,서울,2019-10-27 5:00,5.1,,0.6,320,72,,
108,서울,2019-10-27 6:00,5,,0.2,0,73,,
108,서울,2019-10-27 7:00,4.9,,0.8,50,71,,
108,서울,2019-10-27 8:00,5,,1.6,50,68,,
108,서울,2019-10-27 9:00,7.8,,1.3,50,60,,
108,서울,2019-10-27 10:00,11.1,,0.9,50,51,,
108,서울,2019-10-27 11:00,13.5,,1.7,320,34,,
108,서울,2019-10-27 12:00,16.2,,3.2,230,35,,
108,서울,2019-10-27 13:00,16.5,,3.4,290,36,,
108,서울,2019-10-27 14:00,16.6,,2.4,320,36,,
108,서울,2019-10-27 15:00,17.2,,2.5,270,38,,
108,서울,2019-10-27 16:00,16.6,,4,270,44,,
108,서울,2019-10-27 17:00,15.8,,3.1,270,48,,
108,서울,2019-10-27 18:00,14.1,,2.7,290,54,,
108,서울,2019-10-27 19:00,13,,1.5,290,60,,
108,서울,2019-10-27 20:00,12.3,,0.9,290,61,,
108,서울,2019-10-27 21:00,11.6,,0.7,270,68,,
108,서울,2019-10-27 22:00,11,,0.7,360,69,,
108,서울,2019-10-27 23:00,10.7,,0.7,320,71,,
108,서울,2019-10-28 0:00,10,,1.3,50,74,,
108,서울,2019-10-28 1:00,9.5,,1.1,50,74,,
108,서울,2019-10-28 2:00,9,,1.6,50,78,,
108,서울,2019-10-28 3:00,8.4,,1.6,50,79,,
108,서울,2019-10-28 4:00,8,,1.5,50,81,,
108,서울,2019-10-28 5:00,7.7,,1.6,50,83,,
108,서울,2019-10-28 6:00,7.4,,1.7,50,83,,
108,서울,2019-10-28 7:00,7.6,,1.8,70,82,,
108,서울,2019-10-28 8:00,8.3,,2.1,50,76,,
108,서울,2019-10-28 9:00,10.1,,2.5,70,66,,
108,서울,2019-10-28 10:00,13,,1.7,90,56,,
108,서울,2019-10-28 11:00,15.8,,3.4,160,47,,
108,서울,2019-10-28 12:00,16.7,,4,200,41,,
108,서울,2019-10-28 13:00,17.6,,4.4,200,44,,
108,서울,2019-10-28 14:00,17.6,,2.7,200,44,,
108,서울,2019-10-28 15:00,17,,3.3,200,46,,
108,서울,2019-10-28 16:00,16.7,,3.3,180,46,,
108,서울,2019-10-28 17:00,16.3,,3.9,200,49,,
108,서울,2019-10-28 18:00,15.8,,3.5,200,55,,
108,서울,2019-10-28 19:00,15.1,,3.4,230,60,,
108,서울,2019-10-28 20:00,14.8,,3,200,63,,
108,서울,2019-10-28 21:00,14.7,0,3.6,200,68,,
108,서울,2019-10-28 22:00,14,1.1,3.4,200,83,,
108,서울,2019-10-28 23:00,13.4,0.2,3.8,270,85,,
108,서울,2019-10-29 0:00,13.1,0.4,1.6,250,89,,
108,서울,2019-10-29 1:00,13,0.1,1.9,270,92,,
108,서울,2019-10-29 2:00,12.7,,2,270,86,,
108,서울,2019-10-29 3:00,12.1,,2.3,270,84,,
108,서울,2019-10-29 4:00,11.4,,1,270,83,,
108,서울,2019-10-29 5:00,10.7,,1.1,270,86,,
108,서울,2019-10-29 6:00,10.1,,0.9,290,93,,
108,서울,2019-10-29 7:00,9.9,,0.7,270,92,,
108,서울,2019-10-29 8:00,9.9,,0.8,250,78,,
108,서울,2019-10-29 9:00,11.7,,0.7,290,62,,
108,서울,2019-10-29 10:00,14.7,,2.1,270,49,,
108,서울,2019-10-29 11:00,15.9,,3.9,340,47,,
108,서울,2019-10-29 12:00,16.9,,4.1,290,44,,
108,서울,2019-10-29 13:00,17.6,,2.8,290,37,,
108,서울,2019-10-29 14:00,16.9,,4.4,270,35,,
108,서울,2019-10-29 15:00,16.7,,5,290,37,,
108,서울,2019-10-29 16:00,16.7,,5.1,270,34,,
108,서울,2019-10-29 17:00,15.3,,3.4,270,42,,
108,서울,2019-10-29 18:00,13.8,,2.4,270,48,,
108,서울,2019-10-29 19:00,12.9,,1.5,340,51,,
108,서울,2019-10-29 20:00,11.7,,3.3,340,51,,
108,서울,2019-10-29 21:00,10.6,,2,320,55,,
108,서울,2019-10-29 22:00,9.9,,3,320,54,,
108,서울,2019-10-29 23:00,8.9,,1.6,290,61,,
108,서울,2019-10-30 0:00,8.2,,1.9,290,65,,
108,서울,2019-10-30 1:00,8,,2.6,320,64,,
108,서울,2019-10-30 2:00,7,,1.6,270,67,,
108,서울,2019-10-30 3:00,6.6,,0.7,360,69,,
108,서울,2019-10-30 4:00,6.1,,0.5,320,74,,
108,서울,2019-10-30 5:00,5.7,,0.6,20,74,,
108,서울,2019-10-30 6:00,5.5,,1,360,74,,
108,서울,2019-10-30 7:00,5.1,,1.5,20,78,,
108,서울,2019-10-30 8:00,5.3,,1.2,50,71,,
108,서울,2019-10-30 9:00,7.8,,1.4,50,55,,
108,서울,2019-10-30 10:00,11.3,,1.1,70,47,,
108,서울,2019-10-30 11:00,14.6,,1.4,180,43,,
108,서울,2019-10-30 12:00,15.7,,3.1,270,44,,
108,서울,2019-10-30 13:00,16.7,,2.6,200,43,,
108,서울,2019-10-30 14:00,17.3,,3.3,250,43,,
108,서울,2019-10-30 15:00,17.7,,2.9,230,40,,
108,서울,2019-10-30 16:00,17.1,,3.4,320,41,,
108,서울,2019-10-30 17:00,16,,2.6,270,50,,
108,서울,2019-10-30 18:00,14,,2.7,270,55,,
108,서울,2019-10-30 19:00,13.1,,1.6,290,62,,
108,서울,2019-10-30 20:00,12.3,,0.6,270,67,,
108,서울,2019-10-30 21:00,11.6,,0.4,0,70,,
108,서울,2019-10-30 22:00,11.1,,0.4,0,74,,
108,서울,2019-10-30 23:00,10.7,,0.5,20,74,,
108,서울,2019-10-31 0:00,10.4,,0.7,20,75,,
108,서울,2019-10-31 1:00,9.9,,0.7,20,78,,
108,서울,2019-10-31 2:00,9.5,,1.5,50,80,,
108,서울,2019-10-31 3:00,9.1,,1.5,50,81,,
108,서울,2019-10-31 4:00,9.3,,1.9,50,81,,
108,서울,2019-10-31 5:00,9,,1.9,50,83,,
108,서울,2019-10-31 6:00,8.7,,1.9,50,84,,
108,서울,2019-10-31 7:00,8.5,,1.6,50,83,,
108,서울,2019-10-31 8:00,9.2,,2.3,70,78,,
108,서울,2019-10-31 9:00,11.4,,2.2,50,68,,
108,서울,2019-10-31 10:00,13.5,,1.3,50,64,,
108,서울,2019-10-31 11:00,16,,0.7,20,56,,
108,서울,2019-10-31 12:00,18.8,,2.9,180,57,,
108,서울,2019-10-31 13:00,19.1,,2.7,230,57,,
108,서울,2019-10-31 14:00,19.3,,3.6,250,58,,
108,서울,2019-10-31 15:00,19.5,,4.1,230,57,,
108,서울,2019-10-31 16:00,19.2,,4,230,61,,
108,서울,2019-10-31 17:00,18.4,,3.8,230,69,,
108,서울,2019-10-31 18:00,17.6,,3.2,230,76,,
108,서울,2019-10-31 19:00,17.3,,2.4,230,78,,
108,서울,2019-10-31 20:00,17.3,,2.3,230,78,,
108,서울,2019-10-31 21:00,17,,2.8,230,80,,
108,서울,2019-10-31 22:00,16.8,,1.7,230,81,,
108,서울,2019-10-31 23:00,16.6,,1.3,270,84,,
108,서울,2019-11-01 0:00,16,,0.8,250,87,,
108,서울,2019-11-01 1:00,15.2,,1.7,270,94,,
108,서울,2019-11-01 2:00,15.1,,2.2,270,94,,
108,서울,2019-11-01 3:00,14.5,,1.7,290,95,,
108,서울,2019-11-01 4:00,14.1,,2.1,290,94,,
108,서울,2019-11-01 5:00,13.5,,1.7,290,96,,
108,서울,2019-11-01 6:00,13,,2,320,96,,
108,서울,2019-11-01 7:00,12.3,,2.2,290,96,,
108,서울,2019-11-01 8:00,12.2,,1.9,340,95,,
108,서울,2019-11-01 9:00,13.1,,1.7,290,78,,
108,서울,2019-11-01 10:00,14.4,,3.5,290,45,,
108,서울,2019-11-01 11:00,16,,2.5,320,41,,
108,서울,2019-11-01 12:00,17.4,,2.7,290,37,,
108,서울,2019-11-01 13:00,18.7,,2.7,290,30,,
108,서울,2019-11-01 14:00,20.2,,1.5,290,27,,
108,서울,2019-11-01 15:00,20.4,,2.6,250,26,,
108,서울,2019-11-01 16:00,20.1,,2,290,25,,
108,서울,2019-11-01 17:00,18.4,,1.8,290,32,,
108,서울,2019-11-01 18:00,16.2,,1.8,290,34,,
108,서울,2019-11-01 19:00,15,,1,360,36,,
108,서울,2019-11-01 20:00,13.8,,1.5,270,42,,
108,서울,2019-11-01 21:00,13,,0.4,0,45,,
108,서울,2019-11-01 22:00,12.5,,0.9,20,46,,
108,서울,2019-11-01 23:00,12.1,,0.3,0,48,,
108,서울,2019-11-02 0:00,11.4,,1.3,20,52,,
108,서울,2019-11-02 1:00,10.8,,1.1,50,57,,
108,서울,2019-11-02 2:00,10.1,,1.5,50,61,,
108,서울,2019-11-02 3:00,9.6,,1,20,60,,
108,서울,2019-11-02 4:00,9.2,,1.4,20,65,,
108,서울,2019-11-02 5:00,8.8,,1.5,70,68,,
108,서울,2019-11-02 6:00,8.4,,1.4,70,67,,
108,서울,2019-11-02 7:00,8.3,,1.7,20,70,,
108,서울,2019-11-02 8:00,8.9,,1.3,50,66,,
108,서울,2019-11-02 9:00,11.6,,1.8,90,58,,
108,서울,2019-11-02 10:00,13.6,,1.4,70,55,,
108,서울,2019-11-02 11:00,15.6,,1.8,70,53,,
108,서울,2019-11-02 12:00,16.4,,1.4,50,52,,
108,서울,2019-11-02 13:00,17.9,,0.7,360,47,,
108,서울,2019-11-02 14:00,18.4,,1.4,230,47,,
108,서울,2019-11-02 15:00,18.7,,1.3,250,46,,
108,서울,2019-11-02 16:00,17.9,,1.8,290,48,,
108,서울,2019-11-02 17:00,17.1,,1.2,270,53,,
108,서울,2019-11-02 18:00,16,,1.7,340,57,,
108,서울,2019-11-02 19:00,15.2,,0.7,290,56,,
108,서울,2019-11-02 20:00,14.6,,0.8,250,62,,
108,서울,2019-11-02 21:00,14.3,,2.8,320,60,,
108,서울,2019-11-02 22:00,14.1,,1.6,290,55,,
108,서울,2019-11-02 23:00,13.5,,1.5,290,57,,
108,서울,2019-11-03 0:00,13.4,,2,290,58,,
108,서울,2019-11-03 1:00,13.1,,1.9,290,62,,
108,서울,2019-11-03 2:00,12.6,,0.6,200,70,,
108,서울,2019-11-03 3:00,12.3,,0.6,360,72,,
108,서울,2019-11-03 4:00,11.5,,1.9,290,79,,
108,서울,2019-11-03 5:00,10.9,,1.3,290,81,,
108,서울,2019-11-03 6:00,10.3,,0.5,20,79,,
108,서울,2019-11-03 7:00,9.7,,1.2,20,76,,
108,서울,2019-11-03 8:00,9.5,,0.7,320,74,,
108,서울,2019-11-03 9:00,10.8,,1,50,61,,
108,서울,2019-11-03 10:00,13.8,,1.2,110,43,,
108,서울,2019-11-03 11:00,16.8,,1.8,110,46,,
108,서울,2019-11-03 12:00,18.5,,1.7,50,42,,
108,서울,2019-11-03 13:00,19.7,,3.3,90,41,,
108,서울,2019-11-03 14:00,21.4,,3.1,70,38,,
108,서울,2019-11-03 15:00,22,,3.5,110,37,,
108,서울,2019-11-03 16:00,20.2,,2.7,90,43,,
108,서울,2019-11-03 17:00,18.9,,3.5,70,46,,
108,서울,2019-11-03 18:00,17.2,,4.7,70,50,,
108,서울,2019-11-03 19:00,15.9,,3.3,70,53,,
108,서울,2019-11-03 20:00,14.7,,3,70,57,,
108,서울,2019-11-03 21:00,14.1,,3.3,70,57,,
108,서울,2019-11-03 22:00,13.5,,3.1,70,58,,
108,서울,2019-11-03 23:00,12.9,,2.8,70,60,,
108,서울,2019-11-04 0:00,12.3,,3,70,64,,
108,서울,2019-11-04 1:00,11.6,,3,70,67,,
108,서울,2019-11-04 2:00,11.1,,2.7,70,68,,
108,서울,2019-11-04 3:00,10.7,,2.4,70,70,,
108,서울,2019-11-04 4:00,10.4,,2.5,70,70,,
108,서울,2019-11-04 5:00,10,,2.2,70,71,,
108,서울,2019-11-04 6:00,9.6,,1.9,70,73,,
108,서울,2019-11-04 7:00,9.2,,2.5,70,74,,
108,서울,2019-11-04 8:00,9.6,,1.4,70,69,,
108,서울,2019-11-04 9:00,11.9,,2.2,70,57,,
108,서울,2019-11-04 10:00,14.4,,3,70,52,,
108,서울,2019-11-04 11:00,16,,2,70,48,,
108,서울,2019-11-04 12:00,17.4,,1.8,90,44,,
108,서울,2019-11-04 13:00,18.8,,1,110,39,,
108,서울,2019-11-04 14:00,19.2,,1.4,90,36,,
108,서울,2019-11-04 15:00,20.2,,2.6,200,35,,
108,서울,2019-11-04 16:00,19.8,,1.5,320,35,,
108,서울,2019-11-04 17:00,18.1,,2.4,290,44,,
108,서울,2019-11-04 18:00,16,,1.6,290,51,,
108,서울,2019-11-04 19:00,14.8,,2.5,290,62,,
108,서울,2019-11-04 20:00,14,,3.5,320,64,,
108,서울,2019-11-04 21:00,13.2,,1.7,320,64,,
108,서울,2019-11-04 22:00,12.6,,1.6,320,59,,
108,서울,2019-11-04 23:00,11.9,,1.2,270,61,,
108,서울,2019-11-05 0:00,11.4,,0.3,0,68,,
108,서울,2019-11-05 1:00,11,,0.6,50,72,,
108,서울,2019-11-05 2:00,10.4,,0.6,20,73,,
108,서울,2019-11-05 3:00,9.7,,1.1,20,76,,
108,서울,2019-11-05 4:00,9.3,,0.7,20,78,,
108,서울,2019-11-05 5:00,8.9,,0.8,20,81,,
108,서울,2019-11-05 6:00,8.6,,0.9,20,81,,
108,서울,2019-11-05 7:00,8.4,,1.2,20,84,,
108,서울,2019-11-05 8:00,8.5,,1.2,20,81,,
108,서울,2019-11-05 9:00,10.5,,0.4,0,67,,
108,서울,2019-11-05 10:00,12.2,,1.2,250,71,,
108,서울,2019-11-05 11:00,13.6,,2.5,320,64,,
108,서울,2019-11-05 12:00,15.6,,1.9,290,53,,
108,서울,2019-11-05 13:00,16.6,,3.2,290,49,,
108,서울,2019-11-05 14:00,17.4,,2.9,290,46,,
108,서울,2019-11-05 15:00,18.2,,2.5,250,38,,
108,서울,2019-11-05 16:00,17.8,,2.5,270,38,,
108,서울,2019-11-05 17:00,16.1,,2.4,290,52,,
108,서울,2019-11-05 18:00,14.5,,3.4,270,56,,
108,서울,2019-11-05 19:00,13.3,,1.9,320,69,,
108,서울,2019-11-05 20:00,12.3,,1.9,290,72,,
108,서울,2019-11-05 21:00,11.6,,1,270,73,,
108,서울,2019-11-05 22:00,11.1,,0.6,360,73,,
108,서울,2019-11-05 23:00,10.6,,1,290,78,,
108,서울,2019-11-06 0:00,10.3,,1.3,320,77,,
108,서울,2019-11-06 1:00,9.6,,1.1,20,82,,
108,서울,2019-11-06 2:00,9,,1.7,290,84,,
108,서울,2019-11-06 3:00,8.7,,2.1,290,79,,
108,서울,2019-11-06 4:00,7.9,,0.7,360,81,,
108,서울,2019-11-06 5:00,7.2,,0.7,20,83,,
108,서울,2019-11-06 6:00,6.7,,1.1,20,84,,
108,서울,2019-11-06 7:00,6.4,,1,20,86,,
108,서울,2019-11-06 8:00,6.5,,1.3,50,82,,
108,서울,2019-11-06 9:00,8.4,,1.5,50,71,,
108,서울,2019-11-06 10:00,11,,2.3,50,67,,
108,서울,2019-11-06 11:00,12.6,,1.7,50,60,,
108,서울,2019-11-06 12:00,14.3,,1.6,50,49,,
108,서울,2019-11-06 13:00,15.9,,2.3,230,42,,
108,서울,2019-11-06 14:00,16.1,,2.4,270,34,,
108,서울,2019-11-06 15:00,15.8,,2.8,290,35,,
108,서울,2019-11-06 16:00,15.1,,2.6,290,38,,
108,서울,2019-11-06 17:00,14.2,,2,230,43,,
108,서울,2019-11-06 18:00,12.7,,3.9,320,59,,
108,서울,2019-11-06 19:00,11.8,,2.6,290,55,,
108,서울,2019-11-06 20:00,11.5,,2.3,270,59,,
108,서울,2019-11-06 21:00,10.9,,2.3,270,63,,
108,서울,2019-11-06 22:00,10.2,,1.2,290,67,,
108,서울,2019-11-06 23:00,10,,2.2,270,66,,
108,서울,2019-11-07 0:00,10.1,,1.5,290,69,,
108,서울,2019-11-07 1:00,9.5,,0.9,290,73,,
108,서울,2019-11-07 2:00,9.1,,1.4,320,73,,
108,서울,2019-11-07 3:00,8.8,,1.9,290,74,,
108,서울,2019-11-07 4:00,8.3,,1.1,290,74,,
108,서울,2019-11-07 5:00,7.7,,1,290,74,,
108,서울,2019-11-07 6:00,7.2,,1.1,290,72,,
108,서울,2019-11-07 7:00,7,,1.3,320,74,,
108,서울,2019-11-07 8:00,7,,0.9,320,68,,
108,서울,2019-11-07 9:00,9,,3.1,320,55,,
108,서울,2019-11-07 10:00,10,,4.3,320,50,,
108,서울,2019-11-07 11:00,11.4,,3,290,40,,
108,서울,2019-11-07 12:00,13.1,,2.8,250,33,,
108,서울,2019-11-07 13:00,13.2,,3.9,270,27,,
108,서울,2019-11-07 14:00,13.5,,2.5,270,21,,
108,서울,2019-11-07 15:00,13.1,,3.2,320,20,,
108,서울,2019-11-07 16:00,12.9,,2.9,320,21,,
108,서울,2019-11-07 17:00,11.3,,2.9,290,25,,
108,서울,2019-11-07 18:00,9.9,,3,340,27,,
108,서울,2019-11-07 19:00,9,,4.1,340,28,,
108,서울,2019-11-07 20:00,8.3,,4.4,340,28,,
108,서울,2019-11-07 21:00,7.5,,3.2,320,28,,
108,서울,2019-11-07 22:00,6.9,,4,320,28,,
108,서울,2019-11-07 23:00,6.1,,3.3,320,33,,
108,서울,2019-11-08 0:00,5.1,,2.4,290,33,,
108,서울,2019-11-08 1:00,4.8,,4.2,320,31,,
108,서울,2019-11-08 2:00,3.9,,1.1,290,34,,
108,서울,2019-11-08 3:00,2.8,,1.6,290,39,,
108,서울,2019-11-08 4:00,2.2,,1.2,270,38,,
108,서울,2019-11-08 5:00,1.8,,1.8,270,42,,
108,서울,2019-11-08 6:00,1.7,,1.8,290,40,,
108,서울,2019-11-08 7:00,1.2,,0.7,360,44,,
108,서울,2019-11-08 8:00,1.5,,0.8,20,40,,
108,서울,2019-11-08 9:00,3.5,,1.4,320,32,,
108,서울,2019-11-08 10:00,7.3,,1.7,270,27,,
108,서울,2019-11-08 11:00,9.9,,1.7,250,19,,
108,서울,2019-11-08 12:00,11.2,,1.9,250,19,,
108,서울,2019-11-08 13:00,11.5,,3.1,320,14,,
108,서울,2019-11-08 14:00,12,,4,320,16,,
108,서울,2019-11-08 15:00,12.7,,3.5,320,16,,
108,서울,2019-11-08 16:00,12.7,,3.2,290,18,,
108,서울,2019-11-08 17:00,10.9,,2.7,320,22,,
108,서울,2019-11-08 18:00,9.6,,0.8,290,26,,
108,서울,2019-11-08 19:00,8.4,,1.1,290,31,,
108,서울,2019-11-08 20:00,7.3,,1.1,290,34,,
108,서울,2019-11-08 21:00,6.7,,1.7,290,39,,
108,서울,2019-11-08 22:00,6.8,,0.8,20,33,,
108,서울,2019-11-08 23:00,6.4,,1.3,320,35,,
108,서울,2019-11-09 0:00,5.8,,1.3,290,40,,
108,서울,2019-11-09 1:00,5.5,,1.3,320,36,,
108,서울,2019-11-09 2:00,5.3,,1.3,290,37,,
108,서울,2019-11-09 3:00,4.8,,0.9,270,38,,
108,서울,2019-11-09 4:00,4.1,,0.7,320,45,,
108,서울,2019-11-09 5:00,4,,0.5,20,46,,
108,서울,2019-11-09 6:00,3.8,,0.7,360,47,,
108,서울,2019-11-09 7:00,3.5,,1.1,20,50,,
108,서울,2019-11-09 8:00,3.5,,1.5,20,53,,
108,서울,2019-11-09 9:00,5.6,,0.9,20,39,,
108,서울,2019-11-09 10:00,10,,1.5,230,31,,
108,서울,2019-11-09 11:00,11.7,,2.8,290,29,,
108,서울,2019-11-09 12:00,13.6,,2.7,290,26,,
108,서울,2019-11-09 13:00,15.1,,1.7,290,25,,
108,서울,2019-11-09 14:00,16.6,,3,290,22,,
108,서울,2019-11-09 15:00,17,,3.2,270,22,,
